date,average_price,total_volume,small_hass,large_hass,xl_hass,total_bags,small_bags,large_bags,xlarge_bags,type,year,city,state,region,total_US_bool,month,day
2015-06-21,1.82,9753.85,5107.53,4488.96,0.0,157.36,157.36,0.0,0.0,organic,2015,Sacramento,California,West,False,6,21
2015-06-21,0.94,594488.41,368402.91,163855.72,16575.72,45654.06,41075.95,4578.11,0.0,conventional,2015,San Diego,California,West,False,6,21
2015-06-21,1.56,11055.46,2962.12,7601.86,0.0,491.48,491.48,0.0,0.0,organic,2015,San Diego,California,West,False,6,21
2015-06-21,1.52,673720.54,161726.05,396191.28,29789.01,86014.2,84970.33,1043.87,0.0,conventional,2015,San Francisco,California,West,False,6,21
2015-06-21,1.95,23502.62,14256.0,9227.71,0.0,18.91,15.58,3.33,0.0,organic,2015,San Francisco,California,West,False,6,21
2015-06-28,0.94,2921148.91,2073077.35,419199.06,75759.53,353112.97,336537.82,13953.67,2621.48,conventional,2015,Los Angeles,California,West,False,6,28
2015-06-28,1.47,48421.15,15429.9,25963.83,0.0,7027.42,7027.42,0.0,0.0,organic,2015,Los Angeles,California,West,False,6,28
2015-06-28,1.26,423984.04,143118.33,210343.54,13590.1,56932.07,56932.07,0.0,0.0,conventional,2015,Sacramento,California,West,False,6,28
2015-06-28,1.84,9219.97,4916.07,4050.11,0.0,253.79,253.79,0.0,0.0,organic,2015,Sacramento,California,West,False,6,28
2015-06-28,1.02,495309.23,295023.15,142348.73,15418.32,42519.03,37940.93,4578.1,0.0,conventional,2015,San Diego,California,West,False,6,28
2015-06-28,1.55,12946.65,2398.15,10206.13,0.0,342.37,342.37,0.0,0.0,organic,2015,San Diego,California,West,False,6,28
2015-06-28,1.54,646324.68,154423.58,377054.83,29603.67,85242.6,84459.27,783.33,0.0,conventional,2015,San Francisco,California,West,False,6,28
2015-06-28,1.96,19868.9,12195.44,7667.22,0.0,6.24,6.24,0.0,0.0,organic,2015,San Francisco,California,West,False,6,28
2015-07-05,0.96,3435374.51,2373501.16,564583.23,99097.11,398193.01,377663.89,17234.66,3294.46,conventional,2015,Los Angeles,California,West,False,7,5
2015-07-05,1.46,56929.52,17846.84,30121.84,4.75,8956.09,8956.09,0.0,0.0,organic,2015,Los Angeles,California,West,False,7,5
2015-07-05,1.26,550810.62,161220.26,305122.62,17131.92,67335.82,67335.82,0.0,0.0,conventional,2015,Sacramento,California,West,False,7,5
2015-07-05,1.86,9756.1,4437.96,5180.96,0.0,137.18,137.18,0.0,0.0,organic,2015,Sacramento,California,West,False,7,5
2015-07-05,1.05,587740.55,328818.07,187820.87,18794.71,52306.9,46816.59,5490.31,0.0,conventional,2015,San Diego,California,West,False,7,5
2015-07-05,1.55,16352.08,3011.64,12801.71,0.0,538.73,538.73,0.0,0.0,organic,2015,San Diego,California,West,False,7,5
2015-07-05,1.53,752191.79,168468.95,451890.53,30802.97,101029.34,100146.51,882.83,0.0,conventional,2015,San Francisco,California,West,False,7,5
2015-07-05,1.96,23306.75,13491.33,9796.67,0.0,18.75,18.75,0.0,0.0,organic,2015,San Francisco,California,West,False,7,5
2015-07-12,1.03,2652480.7,1707544.28,548712.47,83398.45,312825.5,298568.77,11398.26,2858.47,conventional,2015,Los Angeles,California,West,False,7,12
2015-07-12,1.59,39171.61,18271.83,13741.41,1.59,7156.78,7147.96,8.82,0.0,organic,2015,Los Angeles,California,West,False,7,12
2015-07-12,1.23,411928.38,130109.66,218611.12,6078.13,57129.47,56976.69,0.0,152.78,conventional,2015,Sacramento,California,West,False,7,12
2015-07-12,1.72,13720.73,5333.14,7961.62,0.0,425.97,425.97,0.0,0.0,organic,2015,Sacramento,California,West,False,7,12
2015-07-12,1.1,490312.63,251056.27,182844.55,14524.67,41887.14,38417.55,3469.59,0.0,conventional,2015,San Diego,California,West,False,7,12
2015-07-12,1.81,9760.46,3360.92,5927.1,0.0,472.44,472.44,0.0,0.0,organic,2015,San Diego,California,West,False,7,12
2015-07-12,1.39,680351.84,149802.29,430540.93,10213.51,89795.11,88477.64,893.86,423.61,conventional,2015,San Francisco,California,West,False,7,12
2015-07-12,2.09,23141.66,7913.24,15212.8,0.0,15.62,15.62,0.0,0.0,organic,2015,San Francisco,California,West,False,7,12
2015-07-19,1.02,2614726.11,1801294.72,417289.56,89206.49,306935.34,290890.18,13264.37,2780.79,conventional,2015,Los Angeles,California,West,False,7,19
2015-07-19,1.56,41636.8,17780.38,15390.1,0.0,8466.32,8466.32,0.0,0.0,organic,2015,Los Angeles,California,West,False,7,19
2015-07-19,1.29,404604.85,130412.82,210334.54,9285.1,54572.39,54572.39,0.0,0.0,conventional,2015,Sacramento,California,West,False,7,19
2015-07-19,1.98,9560.55,3147.29,6150.55,0.0,262.71,262.71,0.0,0.0,organic,2015,Sacramento,California,West,False,7,19
2015-07-19,1.15,462526.0,258240.72,142492.68,16611.22,45181.38,41231.13,3950.25,0.0,conventional,2015,San Diego,California,West,False,7,19
2015-07-19,1.85,9159.44,2480.07,6332.4,0.0,346.97,346.97,0.0,0.0,organic,2015,San Diego,California,West,False,7,19
2015-07-19,1.56,633327.17,146180.86,385520.87,19150.08,82475.36,81674.34,801.02,0.0,conventional,2015,San Francisco,California,West,False,7,19
2015-07-19,2.36,19558.81,3893.65,15665.16,0.0,0.0,0.0,0.0,0.0,organic,2015,San Francisco,California,West,False,7,19
2015-07-26,0.95,2893887.74,2052103.6,440413.6,79478.59,321891.95,316322.88,2936.81,2632.26,conventional,2015,Los Angeles,California,West,False,7,26
2015-07-26,1.53,43803.78,17779.91,18294.82,0.0,7729.05,7729.05,0.0,0.0,organic,2015,Los Angeles,California,West,False,7,26
2015-07-26,1.32,395471.89,130034.73,200668.51,13184.96,51583.69,51550.15,33.54,0.0,conventional,2015,Sacramento,California,West,False,7,26
2015-07-26,2.12,8182.86,2850.16,5160.65,0.0,172.05,172.05,0.0,0.0,organic,2015,Sacramento,California,West,False,7,26
2015-07-26,1.1,495344.27,279280.58,161574.35,16605.49,37883.85,36718.01,1165.84,0.0,conventional,2015,San Diego,California,West,False,7,26
2015-07-26,1.71,10276.01,2844.3,7142.17,0.0,289.54,289.54,0.0,0.0,organic,2015,San Diego,California,West,False,7,26
2015-07-26,1.58,628331.04,150230.79,366576.34,32096.3,79427.61,78533.8,893.81,0.0,conventional,2015,San Francisco,California,West,False,7,26
2015-07-26,2.75,15953.01,2892.83,13047.24,0.0,12.94,12.94,0.0,0.0,organic,2015,San Francisco,California,West,False,7,26
2015-08-02,1.0,2742211.46,1883744.01,503247.72,58532.61,296687.12,291524.01,2991.1,2172.01,conventional,2015,Los Angeles,California,West,False,8,2
2015-08-02,1.63,40544.17,16172.21,16827.6,0.0,7544.36,7544.36,0.0,0.0,organic,2015,Los Angeles,California,West,False,8,2
2015-08-02,1.33,404664.32,131156.47,209986.17,14770.96,48750.72,48750.72,0.0,0.0,conventional,2015,Sacramento,California,West,False,8,2
2015-08-02,2.1,6833.71,2221.89,4378.88,0.0,232.94,232.94,0.0,0.0,organic,2015,Sacramento,California,West,False,8,2
2015-08-02,1.07,500999.15,275822.73,168300.62,12740.87,44134.93,42995.09,1139.84,0.0,conventional,2015,San Diego,California,West,False,8,2
2015-08-02,1.86,10242.52,2569.77,7080.66,0.0,592.09,592.09,0.0,0.0,organic,2015,San Diego,California,West,False,8,2
2015-08-02,1.57,645158.33,164972.09,374726.64,28138.78,77320.82,76597.08,723.74,0.0,conventional,2015,San Francisco,California,West,False,8,2
2015-08-02,2.76,13936.04,1762.59,12145.2,0.0,28.25,28.25,0.0,0.0,organic,2015,San Francisco,California,West,False,8,2
2015-08-09,0.94,3371114.14,2176899.72,813280.77,69168.37,311765.28,304882.47,4251.42,2631.39,conventional,2015,Los Angeles,California,West,False,8,9
2015-08-09,1.61,35630.99,13861.99,13291.44,0.0,8477.56,8477.56,0.0,0.0,organic,2015,Los Angeles,California,West,False,8,9
2015-08-09,1.28,414823.74,146135.78,206011.16,13618.36,49058.44,49041.0,17.44,0.0,conventional,2015,Sacramento,California,West,False,8,9
2015-08-09,2.17,7260.07,1873.4,5095.95,0.0,290.72,290.72,0.0,0.0,organic,2015,Sacramento,California,West,False,8,9
2015-08-09,1.03,630941.71,285569.68,288086.68,14248.31,43037.04,41132.08,1904.96,0.0,conventional,2015,San Diego,California,West,False,8,9
2015-08-09,1.82,8902.03,2628.99,5592.09,0.0,680.95,680.95,0.0,0.0,organic,2015,San Diego,California,West,False,8,9
2015-08-09,1.56,603876.9,158022.04,345590.21,24997.46,75267.19,74158.48,1108.71,0.0,conventional,2015,San Francisco,California,West,False,8,9
2015-08-09,2.72,15564.78,1802.46,13737.17,0.0,25.15,25.15,0.0,0.0,organic,2015,San Francisco,California,West,False,8,9
2015-08-16,0.93,2943218.77,2040657.52,516718.52,79890.52,305952.21,301831.12,760.09,3361.0,conventional,2015,Los Angeles,California,West,False,8,16
2015-08-16,1.55,39542.9,15077.03,13358.18,0.0,11107.69,11107.69,0.0,0.0,organic,2015,Los Angeles,California,West,False,8,16
2015-08-16,1.3,401708.33,136485.36,202459.2,13395.95,49367.82,49356.2,11.62,0.0,conventional,2015,Sacramento,California,West,False,8,16
2015-08-16,2.09,7357.97,2115.7,5065.13,0.0,177.14,177.14,0.0,0.0,organic,2015,Sacramento,California,West,False,8,16
2015-08-16,1.05,514202.63,281209.49,176899.01,16942.25,39151.88,38649.39,502.49,0.0,conventional,2015,San Diego,California,West,False,8,16
2015-08-16,1.82,9064.11,2762.8,5555.73,0.0,745.58,745.58,0.0,0.0,organic,2015,San Diego,California,West,False,8,16
2015-08-16,1.59,618237.58,145519.47,364968.69,27530.5,80218.92,79372.32,846.6,0.0,conventional,2015,San Francisco,California,West,False,8,16
2015-08-16,2.73,15289.67,1761.18,13512.74,0.0,15.75,15.75,0.0,0.0,organic,2015,San Francisco,California,West,False,8,16
2015-08-23,1.03,2604991.25,1687625.73,538010.14,92245.94,287109.44,279700.22,3994.61,3414.61,conventional,2015,Los Angeles,California,West,False,8,23
2015-08-23,1.52,50234.03,19022.68,20438.43,3.19,10769.73,10769.73,0.0,0.0,organic,2015,Los Angeles,California,West,False,8,23
2015-08-23,1.26,405274.71,112710.34,233164.62,12415.75,46984.0,46984.0,0.0,0.0,conventional,2015,Sacramento,California,West,False,8,23
2015-08-23,1.84,9578.9,2933.89,6146.39,0.0,498.62,498.62,0.0,0.0,organic,2015,Sacramento,California,West,False,8,23
2015-08-23,1.15,459471.05,250163.47,153378.68,20782.84,35146.06,33582.95,1563.11,0.0,conventional,2015,San Diego,California,West,False,8,23
2015-08-23,1.74,10817.27,2433.22,7936.29,0.0,447.76,447.76,0.0,0.0,organic,2015,San Diego,California,West,False,8,23
2015-08-23,1.59,610212.92,129106.61,380934.57,27089.79,73081.95,72131.45,950.5,0.0,conventional,2015,San Francisco,California,West,False,8,23
2015-08-23,2.71,15111.33,1808.29,13252.57,0.0,50.47,50.47,0.0,0.0,organic,2015,San Francisco,California,West,False,8,23
2015-08-30,0.9,3037663.98,2084250.55,503077.81,86574.37,363761.25,357387.32,3503.63,2870.3,conventional,2015,Los Angeles,California,West,False,8,30
2015-08-30,1.58,40655.43,15094.25,16296.72,0.0,9264.46,9264.46,0.0,0.0,organic,2015,Los Angeles,California,West,False,8,30
2015-08-30,1.3,377229.13,114804.62,197034.03,17331.98,48058.5,48058.5,0.0,0.0,conventional,2015,Sacramento,California,West,False,8,30
2015-08-30,2.1,6389.53,1798.88,4370.66,0.0,219.99,219.99,0.0,0.0,organic,2015,Sacramento,California,West,False,8,30
2015-08-30,1.04,490268.77,277305.27,145974.51,19843.62,47145.37,45500.19,1645.18,0.0,conventional,2015,San Diego,California,West,False,8,30
2015-08-30,1.88,9085.45,1986.05,6676.52,0.0,422.88,422.88,0.0,0.0,organic,2015,San Diego,California,West,False,8,30
2015-08-30,1.53,649891.92,177166.44,364371.17,28647.61,79706.7,78843.03,863.67,0.0,conventional,2015,San Francisco,California,West,False,8,30
2015-08-30,2.77,15201.2,1561.91,13617.17,0.0,22.12,22.12,0.0,0.0,organic,2015,San Francisco,California,West,False,8,30
2015-09-06,0.92,2983163.34,1809743.28,738938.41,90624.69,343856.96,312763.93,26701.71,4391.32,conventional,2015,Los Angeles,California,West,False,9,6
2015-09-06,1.6,40540.88,16410.64,16444.08,0.0,7686.16,7686.16,0.0,0.0,organic,2015,Los Angeles,California,West,False,9,6
2015-09-06,1.21,466705.75,137388.73,262139.81,17201.5,49975.71,49967.0,8.71,0.0,conventional,2015,Sacramento,California,West,False,9,6
2015-09-06,2.15,5975.27,1356.08,4540.83,0.0,78.36,78.36,0.0,0.0,organic,2015,Sacramento,California,West,False,9,6
2015-09-06,1.02,502677.35,271640.29,165034.84,19961.19,46041.03,41719.29,4321.74,0.0,conventional,2015,San Diego,California,West,False,9,6
2015-09-06,1.85,9341.22,2333.68,6614.63,0.0,392.91,392.91,0.0,0.0,organic,2015,San Diego,California,West,False,9,6
2015-09-06,1.54,646810.2,154276.07,384033.22,30732.28,77768.63,76963.49,805.14,0.0,conventional,2015,San Francisco,California,West,False,9,6
2015-09-06,2.73,15510.69,1413.91,14090.42,0.0,6.36,6.36,0.0,0.0,organic,2015,San Francisco,California,West,False,9,6
2015-09-13,0.98,2549512.5,1076046.71,1079298.4,97210.13,296957.26,226956.87,64067.31,5933.08,conventional,2015,Los Angeles,California,West,False,9,13
2015-09-13,1.66,45533.58,26153.24,15358.54,0.0,4021.8,3985.13,36.67,0.0,organic,2015,Los Angeles,California,West,False,9,13
2015-09-13,1.24,384192.52,101189.96,220364.77,15102.86,47534.93,47530.56,4.37,0.0,conventional,2015,Sacramento,California,West,False,9,13
2015-09-13,2.02,6405.75,1364.77,4883.81,0.0,157.17,157.17,0.0,0.0,organic,2015,Sacramento,California,West,False,9,13
2015-09-13,1.08,464305.03,191302.75,199953.93,21645.98,51402.37,46655.35,4747.02,0.0,conventional,2015,San Diego,California,West,False,9,13
2015-09-13,1.81,10361.87,3295.36,6467.03,0.0,599.48,596.15,3.33,0.0,organic,2015,San Diego,California,West,False,9,13
2015-09-13,1.53,603840.95,110779.86,367833.98,48322.55,76904.56,76151.26,734.16,19.14,conventional,2015,San Francisco,California,West,False,9,13
2015-09-13,2.73,14802.78,1404.23,13395.36,0.0,3.19,3.19,0.0,0.0,organic,2015,San Francisco,California,West,False,9,13
2015-09-20,0.99,2392448.9,1024117.14,947562.49,118706.07,302063.2,284791.57,12275.43,4996.2,conventional,2015,Los Angeles,California,West,False,9,20
2015-09-20,1.57,43450.79,20900.82,18316.88,0.0,4233.09,4216.42,16.67,0.0,organic,2015,Los Angeles,California,West,False,9,20
2015-09-20,1.25,353231.58,79142.8,220538.2,12364.88,41185.7,41185.7,0.0,0.0,conventional,2015,Sacramento,California,West,False,9,20
2015-09-20,2.0,6595.69,1172.53,5251.78,0.0,171.38,171.38,0.0,0.0,organic,2015,Sacramento,California,West,False,9,20
2015-09-20,1.07,448488.04,204096.06,173105.77,28629.58,42656.63,39560.7,3095.93,0.0,conventional,2015,San Diego,California,West,False,9,20
2015-09-20,1.69,10284.23,2634.12,7404.88,0.0,245.23,245.23,0.0,0.0,organic,2015,San Diego,California,West,False,9,20
2015-09-20,1.56,578500.76,94105.15,380999.77,33739.89,69655.95,68664.57,946.67,44.71,conventional,2015,San Francisco,California,West,False,9,20
2015-09-20,2.79,15197.42,1209.92,13971.53,0.0,15.97,15.97,0.0,0.0,organic,2015,San Francisco,California,West,False,9,20
2015-09-27,0.9,2674658.54,1004429.55,1305809.85,81864.64,282554.5,268104.31,9642.69,4807.5,conventional,2015,Los Angeles,California,West,False,9,27
2015-09-27,1.51,38333.16,13181.74,17468.48,0.0,7682.94,7672.94,10.0,0.0,organic,2015,Los Angeles,California,West,False,9,27
2015-09-27,1.28,350982.2,84527.09,213297.91,13481.19,39676.01,39676.01,0.0,0.0,conventional,2015,Sacramento,California,West,False,9,27
2015-09-27,1.95,5472.45,1261.85,3990.21,0.0,220.39,220.39,0.0,0.0,organic,2015,Sacramento,California,West,False,9,27
2015-09-27,0.93,491990.83,194526.22,245815.73,14807.56,36841.32,34448.65,2392.67,0.0,conventional,2015,San Diego,California,West,False,9,27
2015-09-27,1.7,8898.69,2858.56,5619.88,0.0,420.25,420.25,0.0,0.0,organic,2015,San Diego,California,West,False,9,27
2015-09-27,1.38,651697.34,208309.03,349648.86,28301.64,65437.81,64581.92,785.56,70.33,conventional,2015,San Francisco,California,West,False,9,27
2015-09-27,2.74,11798.62,1220.59,10523.68,0.0,54.35,54.35,0.0,0.0,organic,2015,San Francisco,California,West,False,9,27
2015-10-04,0.98,2278629.09,798046.49,1120569.37,86683.25,273329.98,251924.68,17899.44,3505.86,conventional,2015,Los Angeles,California,West,False,10,4
2015-10-04,1.68,34443.27,11737.64,17362.62,0.0,5343.01,5303.01,40.0,0.0,organic,2015,Los Angeles,California,West,False,10,4
2015-10-04,1.1,377192.1,70755.56,259002.51,12312.13,35121.9,35121.9,0.0,0.0,conventional,2015,Sacramento,California,West,False,10,4
2015-10-04,2.01,6005.54,1289.92,4536.12,0.0,179.5,179.5,0.0,0.0,organic,2015,Sacramento,California,West,False,10,4
2015-10-04,1.11,404301.76,154884.04,194838.77,18666.34,35912.61,31952.3,3960.31,0.0,conventional,2015,San Diego,California,West,False,10,4
2015-10-04,1.85,8490.07,1759.06,6195.85,0.0,535.16,535.16,0.0,0.0,organic,2015,San Diego,California,West,False,10,4
2015-10-04,1.04,762866.62,119177.06,563257.19,32511.26,47921.11,47092.45,796.67,31.99,conventional,2015,San Francisco,California,West,False,10,4
2015-10-04,2.59,15346.87,1418.72,13915.36,0.0,12.79,12.79,0.0,0.0,organic,2015,San Francisco,California,West,False,10,4
2015-10-11,0.92,2591981.76,1014382.6,1205553.71,74862.42,297183.03,280841.88,13203.35,3137.8,conventional,2015,Los Angeles,California,West,False,10,11
2015-10-11,1.72,28062.63,8093.67,14759.53,3.18,5206.25,5146.25,60.0,0.0,organic,2015,Los Angeles,California,West,False,10,11
2015-10-11,1.29,355472.28,85276.49,211955.75,13141.51,45098.53,45098.53,0.0,0.0,conventional,2015,Sacramento,California,West,False,10,11
2015-10-11,2.1,5232.0,1179.15,3815.69,0.0,237.16,237.16,0.0,0.0,organic,2015,Sacramento,California,West,False,10,11
2015-10-11,0.93,492276.73,202263.25,234833.71,17638.39,37541.38,35490.61,2050.77,0.0,conventional,2015,San Diego,California,West,False,10,11
2015-10-11,1.82,7472.6,2112.25,4869.08,0.0,491.27,491.27,0.0,0.0,organic,2015,San Diego,California,West,False,10,11
2015-10-11,1.58,564456.6,106180.64,351965.39,33512.19,72798.38,72030.82,735.56,32.0,conventional,2015,San Francisco,California,West,False,10,11
2015-10-11,2.66,14031.73,1046.84,12984.89,0.0,0.0,0.0,0.0,0.0,organic,2015,San Francisco,California,West,False,10,11
2015-10-18,0.89,2661345.12,1045819.2,1169758.16,78303.54,367464.22,358998.74,6303.21,2162.27,conventional,2015,Los Angeles,California,West,False,10,18
2015-10-18,1.62,33737.71,10370.68,16004.06,3.18,7359.79,6393.48,966.31,0.0,organic,2015,Los Angeles,California,West,False,10,18
2015-10-18,1.28,326458.27,94529.6,175181.76,12783.14,43963.77,43963.77,0.0,0.0,conventional,2015,Sacramento,California,West,False,10,18
2015-10-18,2.14,5469.71,1221.59,4054.63,0.0,193.49,193.49,0.0,0.0,organic,2015,Sacramento,California,West,False,10,18
2015-10-18,1.03,447663.17,197862.67,179049.25,19380.83,51370.42,47913.55,3456.87,0.0,conventional,2015,San Diego,California,West,False,10,18
2015-10-18,1.85,7576.11,1707.43,5314.68,0.0,554.0,554.0,0.0,0.0,organic,2015,San Diego,California,West,False,10,18
2015-10-18,1.52,586073.85,146584.21,332942.22,31021.35,75526.07,74724.61,756.67,44.79,conventional,2015,San Francisco,California,West,False,10,18
2015-10-18,2.79,12642.11,961.55,11680.56,0.0,0.0,0.0,0.0,0.0,organic,2015,San Francisco,California,West,False,10,18
2015-10-25,0.95,2327634.45,974251.62,925306.32,78774.2,349302.31,341731.29,3774.75,3796.27,conventional,2015,Los Angeles,California,West,False,10,25
2015-10-25,1.41,48799.38,13800.24,21060.95,0.0,13938.19,12992.81,945.38,0.0,organic,2015,Los Angeles,California,West,False,10,25
2015-10-25,1.26,343757.21,98792.01,190021.02,12903.0,42041.18,42041.18,0.0,0.0,conventional,2015,Sacramento,California,West,False,10,25
2015-10-25,1.86,5859.11,1291.46,4345.56,0.0,222.09,222.09,0.0,0.0,organic,2015,Sacramento,California,West,False,10,25
2015-10-25,1.08,408336.19,172518.85,165522.86,18702.56,51591.92,48469.97,3117.85,4.1,conventional,2015,San Diego,California,West,False,10,25
2015-10-25,1.65,9164.19,1955.4,6641.62,0.0,567.17,561.7,5.47,0.0,organic,2015,San Diego,California,West,False,10,25
2015-10-25,1.55,561342.23,126498.63,334051.96,31358.89,69432.75,68582.18,812.22,38.35,conventional,2015,San Francisco,California,West,False,10,25
2015-10-25,1.94,19311.21,1334.41,17960.82,0.0,15.98,15.98,0.0,0.0,organic,2015,San Francisco,California,West,False,10,25
